"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"31",0.072463768115942,0.115942028985507,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.072463768115942,0.246376811594203,0.072463768115942,0.072463768115942
"32",0.0495049504950495,0.0891089108910891,0.0594059405940594,0.108910891089109,0.0594059405940594,0.0693069306930693,0.0792079207920792,0.386138613861386,0.0495049504950495,0.0495049504950495
"33",0.0515463917525773,0.0824742268041237,0.0618556701030928,0.103092783505155,0.0618556701030928,0.0618556701030928,0.0721649484536082,0.381443298969072,0.0618556701030928,0.0618556701030928
"34",0.0606060606060606,0.0505050505050505,0.0606060606060606,0.0909090909090909,0.0707070707070707,0.0606060606060606,0.121212121212121,0.383838383838384,0.0505050505050505,0.0505050505050505
"35",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0757575757575758,0.0909090909090909,0.106060606060606,0.166666666666667,0.0757575757575758,0.0757575757575758
"36",0.0882352941176471,0.102941176470588,0.117647058823529,0.147058823529412,0.0735294117647059,0.0882352941176471,0.0735294117647059,0.161764705882353,0.0735294117647059,0.0735294117647059
"37",0.0983606557377049,0.0983606557377049,0.114754098360656,0.131147540983607,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0983606557377049,0.114754098360656,0.0819672131147541
"38",0.09375,0.09375,0.09375,0.09375,0.09375,0.078125,0.078125,0.109375,0.15625,0.109375
"39",0.09375,0.078125,0.109375,0.109375,0.09375,0.09375,0.09375,0.09375,0.140625,0.09375
"40",0.0757575757575758,0.0909090909090909,0.0909090909090909,0.121212121212121,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.121212121212121,0.121212121212121,0.106060606060606
"41",0.0632911392405063,0.0886075949367089,0.0632911392405063,0.126582278481013,0.10126582278481,0.113924050632911,0.0759493670886076,0.113924050632911,0.0759493670886076,0.177215189873418
"42",0.0714285714285714,0.107142857142857,0.0595238095238095,0.130952380952381,0.0952380952380952,0.0714285714285714,0.0595238095238095,0.107142857142857,0.0595238095238095,0.238095238095238
"43",0.0697674418604651,0.104651162790698,0.0581395348837209,0.116279069767442,0.116279069767442,0.0813953488372093,0.0697674418604651,0.0930232558139535,0.0581395348837209,0.232558139534884
"44",0.0617283950617284,0.0864197530864197,0.0617283950617284,0.111111111111111,0.0864197530864197,0.0617283950617284,0.0864197530864197,0.0617283950617284,0.0740740740740741,0.308641975308642
"45",0.0561797752808989,0.0674157303370786,0.0561797752808989,0.101123595505618,0.0786516853932584,0.0561797752808989,0.134831460674157,0.0561797752808989,0.0786516853932584,0.314606741573034
"46",0.0555555555555556,0.0555555555555556,0.0555555555555556,0.1,0.0888888888888889,0.0555555555555556,0.1,0.0555555555555556,0.0555555555555556,0.377777777777778
"47",0.0693069306930693,0.0594059405940594,0.0693069306930693,0.099009900990099,0.0891089108910891,0.0792079207920792,0.108910891089109,0.0792079207920792,0.0495049504950495,0.297029702970297
"48",0.0898876404494382,0.0898876404494382,0.0786516853932584,0.0786516853932584,0.0898876404494382,0.112359550561798,0.0786516853932584,0.0786516853932584,0.0674157303370786,0.235955056179775
"49",0.0941176470588235,0.105882352941176,0.105882352941176,0.105882352941176,0.129411764705882,0.0705882352941176,0.0705882352941176,0.0823529411764706,0.0705882352941176,0.164705882352941
"50",0.111111111111111,0.142857142857143,0.111111111111111,0.0793650793650794,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.111111111111111
"51",0.0769230769230769,0.153846153846154,0.0923076923076923,0.0923076923076923,0.0769230769230769,0.107692307692308,0.107692307692308,0.107692307692308,0.0769230769230769,0.107692307692308
"52",0.0952380952380952,0.158730158730159,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.111111111111111,0.0952380952380952,0.0952380952380952
"53",0.0869565217391304,0.115942028985507,0.159420289855072,0.072463768115942,0.130434782608696,0.072463768115942,0.0869565217391304,0.115942028985507,0.072463768115942,0.0869565217391304
"54",0.0681818181818182,0.0909090909090909,0.261363636363636,0.0795454545454545,0.113636363636364,0.0909090909090909,0.0681818181818182,0.0795454545454545,0.0568181818181818,0.0909090909090909
"55",0.0721649484536082,0.0721649484536082,0.247422680412371,0.0824742268041237,0.123711340206186,0.103092783505155,0.0618556701030928,0.0721649484536082,0.0721649484536082,0.0927835051546392
"56",0.0471698113207547,0.0566037735849057,0.320754716981132,0.0943396226415094,0.122641509433962,0.0754716981132075,0.0660377358490566,0.0660377358490566,0.0660377358490566,0.0849056603773585
"57",0.0595238095238095,0.0714285714285714,0.273809523809524,0.0952380952380952,0.0833333333333333,0.0952380952380952,0.0714285714285714,0.0833333333333333,0.0833333333333333,0.0833333333333333
"58",0.0921052631578947,0.105263157894737,0.223684210526316,0.0789473684210526,0.0657894736842105,0.0921052631578947,0.0789473684210526,0.105263157894737,0.0921052631578947,0.0657894736842105
"59",0.072463768115942,0.0869565217391304,0.188405797101449,0.0869565217391304,0.072463768115942,0.0869565217391304,0.072463768115942,0.101449275362319,0.130434782608696,0.101449275362319
"60",0.0972222222222222,0.0694444444444444,0.180555555555556,0.125,0.0694444444444444,0.0833333333333333,0.0833333333333333,0.0972222222222222,0.0972222222222222,0.0972222222222222
"61",0.0561797752808989,0.112359550561798,0.202247191011236,0.0898876404494382,0.123595505617978,0.0674157303370786,0.0674157303370786,0.123595505617978,0.0898876404494382,0.0674157303370786
"62",0.0555555555555556,0.0777777777777778,0.2,0.0666666666666667,0.122222222222222,0.0555555555555556,0.0666666666666667,0.155555555555556,0.0666666666666667,0.133333333333333
"63",0.07,0.08,0.26,0.07,0.11,0.07,0.05,0.1,0.08,0.11
"64",0.0595238095238095,0.0714285714285714,0.285714285714286,0.0714285714285714,0.0952380952380952,0.119047619047619,0.0595238095238095,0.0595238095238095,0.0952380952380952,0.0833333333333333
"65",0.104166666666667,0.114583333333333,0.229166666666667,0.0833333333333333,0.09375,0.0729166666666667,0.0625,0.0625,0.09375,0.0833333333333333
"66",0.0921052631578947,0.0921052631578947,0.171052631578947,0.118421052631579,0.0789473684210526,0.105263157894737,0.0921052631578947,0.0657894736842105,0.0789473684210526,0.105263157894737
"67",0.0810810810810811,0.0810810810810811,0.162162162162162,0.121621621621622,0.121621621621622,0.0810810810810811,0.0945945945945946,0.0945945945945946,0.0675675675675676,0.0945945945945946
"68",0.0875,0.075,0.1375,0.15,0.125,0.1,0.075,0.1125,0.0625,0.075
"69",0.126582278481013,0.0759493670886076,0.113924050632911,0.10126582278481,0.139240506329114,0.10126582278481,0.10126582278481,0.0886075949367089,0.0632911392405063,0.0886075949367089
"70",0.126582278481013,0.0632911392405063,0.0886075949367089,0.10126582278481,0.126582278481013,0.126582278481013,0.0886075949367089,0.113924050632911,0.10126582278481,0.0632911392405063
"71",0.150684931506849,0.0821917808219178,0.0684931506849315,0.0958904109589041,0.0958904109589041,0.150684931506849,0.10958904109589,0.0821917808219178,0.0821917808219178,0.0821917808219178
"72",0.125,0.0694444444444444,0.0694444444444444,0.0972222222222222,0.0833333333333333,0.194444444444444,0.0833333333333333,0.0972222222222222,0.0833333333333333,0.0972222222222222
"73",0.136363636363636,0.0757575757575758,0.0909090909090909,0.121212121212121,0.0909090909090909,0.136363636363636,0.0757575757575758,0.0757575757575758,0.106060606060606,0.0909090909090909
"74",0.111111111111111,0.0617283950617284,0.0740740740740741,0.0617283950617284,0.0864197530864197,0.123456790123457,0.135802469135802,0.0740740740740741,0.197530864197531,0.0740740740740741
"75",0.102564102564103,0.0769230769230769,0.0769230769230769,0.0641025641025641,0.0897435897435897,0.0897435897435897,0.141025641025641,0.0641025641025641,0.217948717948718,0.0769230769230769
"76",0.114942528735632,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0574712643678161,0.0919540229885057,0.137931034482759,0.0689655172413793,0.241379310344828,0.0804597701149425
"77",0.134328358208955,0.0895522388059701,0.0746268656716418,0.0895522388059701,0.0746268656716418,0.0746268656716418,0.134328358208955,0.0746268656716418,0.17910447761194,0.0746268656716418
"78",0.161764705882353,0.0882352941176471,0.0735294117647059,0.117647058823529,0.0735294117647059,0.0735294117647059,0.132352941176471,0.102941176470588,0.102941176470588,0.0735294117647059
"79",0.171875,0.09375,0.078125,0.09375,0.078125,0.125,0.078125,0.09375,0.109375,0.078125
"80",0.0972222222222222,0.0694444444444444,0.0972222222222222,0.0972222222222222,0.0694444444444444,0.138888888888889,0.125,0.125,0.0972222222222222,0.0833333333333333
"81",0.103896103896104,0.0649350649350649,0.103896103896104,0.0779220779220779,0.0649350649350649,0.116883116883117,0.0779220779220779,0.220779220779221,0.0909090909090909,0.0779220779220779
"82",0.0666666666666667,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.106666666666667,0.0933333333333333,0.293333333333333,0.08,0.08
"83",0.0869565217391304,0.072463768115942,0.0869565217391304,0.072463768115942,0.0869565217391304,0.101449275362319,0.072463768115942,0.231884057971014,0.101449275362319,0.0869565217391304
"84",0.0952380952380952,0.0952380952380952,0.111111111111111,0.0952380952380952,0.111111111111111,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0952380952380952
"85",0.0757575757575758,0.0757575757575758,0.196969696969697,0.106060606060606,0.0757575757575758,0.0757575757575758,0.0909090909090909,0.0909090909090909,0.121212121212121,0.0909090909090909
"86",0.119402985074627,0.0895522388059701,0.119402985074627,0.0746268656716418,0.134328358208955,0.104477611940299,0.0746268656716418,0.0746268656716418,0.134328358208955,0.0746268656716418
"87",0.147058823529412,0.0882352941176471,0.117647058823529,0.102941176470588,0.0882352941176471,0.0882352941176471,0.0882352941176471,0.0735294117647059,0.132352941176471,0.0735294117647059
"88",0.15625,0.109375,0.09375,0.09375,0.109375,0.09375,0.078125,0.09375,0.09375,0.078125
"89",0.119402985074627,0.104477611940299,0.0895522388059701,0.104477611940299,0.0895522388059701,0.0895522388059701,0.0895522388059701,0.0895522388059701,0.149253731343284,0.0746268656716418
"90",0.107692307692308,0.123076923076923,0.0923076923076923,0.0923076923076923,0.123076923076923,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0769230769230769
"91",0.107692307692308,0.0923076923076923,0.107692307692308,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0923076923076923,0.215384615384615,0.0769230769230769
"92",0.0666666666666667,0.0933333333333333,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.12,0.0666666666666667,0.293333333333333,0.08
"93",0.0714285714285714,0.0833333333333333,0.0595238095238095,0.0595238095238095,0.0833333333333333,0.0595238095238095,0.0833333333333333,0.0714285714285714,0.345238095238095,0.0833333333333333
"94",0.0543478260869565,0.0760869565217391,0.0652173913043478,0.0652173913043478,0.0760869565217391,0.0652173913043478,0.0869565217391304,0.0543478260869565,0.358695652173913,0.0978260869565217
"95",0.0568181818181818,0.0681818181818182,0.0568181818181818,0.0681818181818182,0.102272727272727,0.147727272727273,0.0681818181818182,0.0909090909090909,0.272727272727273,0.0681818181818182
"96",0.0543478260869565,0.0543478260869565,0.0652173913043478,0.0652173913043478,0.0652173913043478,0.239130434782609,0.0543478260869565,0.0869565217391304,0.228260869565217,0.0869565217391304
"97",0.0594059405940594,0.0693069306930693,0.0495049504950495,0.0594059405940594,0.0495049504950495,0.386138613861386,0.0594059405940594,0.0792079207920792,0.128712871287129,0.0594059405940594
"98",0.0515463917525773,0.0618556701030928,0.0515463917525773,0.0824742268041237,0.0515463917525773,0.45360824742268,0.0515463917525773,0.0515463917525773,0.0721649484536082,0.0721649484536082
"99",0.0777777777777778,0.0555555555555556,0.0666666666666667,0.0555555555555556,0.0666666666666667,0.411111111111111,0.0666666666666667,0.0666666666666667,0.0777777777777778,0.0555555555555556
"100",0.128205128205128,0.0769230769230769,0.0641025641025641,0.0641025641025641,0.0897435897435897,0.230769230769231,0.0641025641025641,0.0769230769230769,0.0897435897435897,0.115384615384615
"101",0.219178082191781,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.123287671232877,0.0684931506849315,0.0958904109589041,0.10958904109589,0.10958904109589
"102",0.17910447761194,0.0746268656716418,0.0895522388059701,0.104477611940299,0.0746268656716418,0.0746268656716418,0.0895522388059701,0.0895522388059701,0.0895522388059701,0.134328358208955
"103",0.135135135135135,0.108108108108108,0.0810810810810811,0.135135135135135,0.0675675675675676,0.0945945945945946,0.108108108108108,0.0810810810810811,0.108108108108108,0.0810810810810811
"104",0.0933333333333333,0.106666666666667,0.08,0.12,0.0666666666666667,0.08,0.12,0.0933333333333333,0.146666666666667,0.0933333333333333
"105",0.08,0.106666666666667,0.08,0.12,0.0666666666666667,0.0666666666666667,0.12,0.08,0.173333333333333,0.106666666666667
"106",0.09375,0.09375,0.078125,0.125,0.078125,0.09375,0.109375,0.09375,0.140625,0.09375
"107",0.0983606557377049,0.0819672131147541,0.114754098360656,0.131147540983607,0.0819672131147541,0.0983606557377049,0.114754098360656,0.0983606557377049,0.0983606557377049,0.0819672131147541
"108",0.0967741935483871,0.0806451612903226,0.129032258064516,0.112903225806452,0.0967741935483871,0.0967741935483871,0.129032258064516,0.0806451612903226,0.0806451612903226,0.0967741935483871
"109",0.1,0.0833333333333333,0.1,0.116666666666667,0.1,0.1,0.133333333333333,0.1,0.0833333333333333,0.0833333333333333
"110",0.0810810810810811,0.0945945945945946,0.0810810810810811,0.0945945945945946,0.0810810810810811,0.0675675675675676,0.27027027027027,0.0810810810810811,0.0675675675675676,0.0810810810810811
"111",0.0731707317073171,0.0609756097560976,0.0731707317073171,0.0731707317073171,0.0609756097560976,0.0731707317073171,0.304878048780488,0.109756097560976,0.0731707317073171,0.0975609756097561
"112",0.0707070707070707,0.0505050505050505,0.0707070707070707,0.0707070707070707,0.0606060606060606,0.0707070707070707,0.393939393939394,0.0808080808080808,0.0707070707070707,0.0606060606060606
"113",0.0666666666666667,0.0555555555555556,0.0555555555555556,0.0666666666666667,0.0555555555555556,0.0888888888888889,0.344444444444444,0.1,0.1,0.0666666666666667
"114",0.0731707317073171,0.0609756097560976,0.0609756097560976,0.0609756097560976,0.0609756097560976,0.0975609756097561,0.304878048780488,0.0975609756097561,0.0853658536585366,0.0975609756097561
"115",0.08,0.08,0.0933333333333333,0.0666666666666667,0.0666666666666667,0.12,0.2,0.0933333333333333,0.12,0.08
"116",0.1,0.128571428571429,0.1,0.0714285714285714,0.1,0.0857142857142857,0.128571428571429,0.0857142857142857,0.114285714285714,0.0857142857142857
"117",0.0933333333333333,0.08,0.106666666666667,0.08,0.0933333333333333,0.133333333333333,0.133333333333333,0.08,0.12,0.08
"118",0.09375,0.09375,0.09375,0.078125,0.09375,0.1875,0.09375,0.09375,0.09375,0.078125
"119",0.111111111111111,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.19047619047619,0.111111111111111,0.111111111111111,0.0793650793650794,0.0793650793650794
"120",0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.17741935483871,0.0967741935483871,0.129032258064516,0.112903225806452,0.0806451612903226
"121",0.0666666666666667,0.0933333333333333,0.08,0.0666666666666667,0.0666666666666667,0.2,0.133333333333333,0.12,0.0933333333333333,0.08
"122",0.111111111111111,0.0864197530864197,0.111111111111111,0.0740740740740741,0.0617283950617284,0.185185185185185,0.111111111111111,0.0864197530864197,0.0987654320987654,0.0740740740740741
"123",0.116883116883117,0.0909090909090909,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.155844155844156,0.103896103896104,0.0909090909090909,0.0909090909090909,0.116883116883117
"124",0.149253731343284,0.0746268656716418,0.104477611940299,0.119402985074627,0.0746268656716418,0.119402985074627,0.0746268656716418,0.0746268656716418,0.104477611940299,0.104477611940299
"125",0.111111111111111,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0952380952380952,0.126984126984127,0.0793650793650794,0.0952380952380952,0.158730158730159
"126",0.0735294117647059,0.0735294117647059,0.0882352941176471,0.0882352941176471,0.117647058823529,0.0882352941176471,0.102941176470588,0.0882352941176471,0.132352941176471,0.147058823529412
"127",0.202702702702703,0.0675675675675676,0.0675675675675676,0.0675675675675676,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0810810810810811,0.121621621621622,0.108108108108108
"128",0.414893617021277,0.0531914893617021,0.0531914893617021,0.0531914893617021,0.074468085106383,0.0531914893617021,0.0638297872340425,0.0638297872340425,0.0957446808510638,0.074468085106383
"129",0.413793103448276,0.0804597701149425,0.0689655172413793,0.0574712643678161,0.0574712643678161,0.0574712643678161,0.0689655172413793,0.0574712643678161,0.0574712643678161,0.0804597701149425
"130",0.385542168674699,0.0602409638554217,0.0602409638554217,0.072289156626506,0.072289156626506,0.0602409638554217,0.0602409638554217,0.0843373493975904,0.0843373493975904,0.0602409638554217
"131",0.226666666666667,0.0666666666666667,0.106666666666667,0.106666666666667,0.106666666666667,0.0666666666666667,0.0666666666666667,0.0933333333333333,0.08,0.08
"132",0.213483146067416,0.0561797752808989,0.0786516853932584,0.0786516853932584,0.112359550561798,0.0786516853932584,0.0898876404494382,0.123595505617978,0.0786516853932584,0.0898876404494382
"133",0.225806451612903,0.0537634408602151,0.118279569892473,0.0645161290322581,0.118279569892473,0.0537634408602151,0.0967741935483871,0.10752688172043,0.0752688172043011,0.0860215053763441
"134",0.172839506172839,0.0740740740740741,0.111111111111111,0.0987654320987654,0.111111111111111,0.111111111111111,0.0987654320987654,0.0864197530864197,0.0740740740740741,0.0617283950617284
"135",0.194029850746269,0.0895522388059701,0.104477611940299,0.104477611940299,0.0895522388059701,0.0746268656716418,0.0895522388059701,0.104477611940299,0.0746268656716418,0.0746268656716418
"136",0.135593220338983,0.0847457627118644,0.11864406779661,0.11864406779661,0.0847457627118644,0.101694915254237,0.0847457627118644,0.0847457627118644,0.101694915254237,0.0847457627118644
"137",0.0833333333333333,0.133333333333333,0.1,0.1,0.116666666666667,0.0833333333333333,0.1,0.0833333333333333,0.116666666666667,0.0833333333333333
"138",0.169230769230769,0.0923076923076923,0.0769230769230769,0.0923076923076923,0.107692307692308,0.123076923076923,0.0769230769230769,0.0923076923076923,0.0923076923076923,0.0769230769230769
"139",0.150684931506849,0.123287671232877,0.0684931506849315,0.0684931506849315,0.0958904109589041,0.0958904109589041,0.0821917808219178,0.10958904109589,0.136986301369863,0.0684931506849315
"140",0.153846153846154,0.128205128205128,0.0897435897435897,0.0769230769230769,0.128205128205128,0.0897435897435897,0.0641025641025641,0.0641025641025641,0.141025641025641,0.0641025641025641
"141",0.075,0.075,0.075,0.0875,0.2375,0.075,0.0875,0.0875,0.1375,0.0625
"142",0.0568181818181818,0.0681818181818182,0.0909090909090909,0.0681818181818182,0.329545454545455,0.0568181818181818,0.102272727272727,0.0681818181818182,0.102272727272727,0.0568181818181818
"143",0.0927835051546392,0.0618556701030928,0.0721649484536082,0.0515463917525773,0.381443298969072,0.0515463917525773,0.0721649484536082,0.0824742268041237,0.0824742268041237,0.0515463917525773
"144",0.0697674418604651,0.0930232558139535,0.104651162790698,0.0697674418604651,0.313953488372093,0.0581395348837209,0.0930232558139535,0.0581395348837209,0.0697674418604651,0.0697674418604651
"145",0.0958904109589041,0.0684931506849315,0.0821917808219178,0.0684931506849315,0.273972602739726,0.0684931506849315,0.0821917808219178,0.0958904109589041,0.0821917808219178,0.0821917808219178
"146",0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.222222222222222,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0952380952380952,0.0952380952380952
"147",0.0985915492957746,0.0985915492957746,0.0985915492957746,0.0704225352112676,0.169014084507042,0.0845070422535211,0.0704225352112676,0.140845070422535,0.0985915492957746,0.0704225352112676
"148",0.0985915492957746,0.0985915492957746,0.112676056338028,0.0845070422535211,0.154929577464789,0.0845070422535211,0.0845070422535211,0.112676056338028,0.0985915492957746,0.0704225352112676
"149",0.103896103896104,0.0779220779220779,0.103896103896104,0.103896103896104,0.12987012987013,0.0779220779220779,0.0909090909090909,0.142857142857143,0.0779220779220779,0.0909090909090909
"150",0.12,0.12,0.08,0.0666666666666667,0.173333333333333,0.08,0.0666666666666667,0.0933333333333333,0.0933333333333333,0.106666666666667
"151",0.139240506329114,0.10126582278481,0.139240506329114,0.0759493670886076,0.139240506329114,0.0632911392405063,0.0886075949367089,0.0886075949367089,0.0632911392405063,0.10126582278481
"152",0.105263157894737,0.105263157894737,0.157894736842105,0.0657894736842105,0.144736842105263,0.0921052631578947,0.0921052631578947,0.0657894736842105,0.0789473684210526,0.0921052631578947
"153",0.072463768115942,0.115942028985507,0.159420289855072,0.0869565217391304,0.101449275362319,0.101449275362319,0.0869565217391304,0.0869565217391304,0.101449275362319,0.0869565217391304
"154",0.078125,0.09375,0.140625,0.09375,0.078125,0.078125,0.09375,0.078125,0.140625,0.125
"155",0.0735294117647059,0.102941176470588,0.102941176470588,0.0882352941176471,0.102941176470588,0.102941176470588,0.0882352941176471,0.0735294117647059,0.161764705882353,0.102941176470588
"156",0.108108108108108,0.0810810810810811,0.0810810810810811,0.0810810810810811,0.121621621621622,0.0945945945945946,0.0810810810810811,0.108108108108108,0.162162162162162,0.0810810810810811
"157",0.131578947368421,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.131578947368421,0.0921052631578947,0.0921052631578947,0.0921052631578947,0.131578947368421,0.0921052631578947
"158",0.115942028985507,0.0869565217391304,0.072463768115942,0.072463768115942,0.130434782608696,0.101449275362319,0.0869565217391304,0.130434782608696,0.101449275362319,0.101449275362319
"159",0.104477611940299,0.0746268656716418,0.0746268656716418,0.0746268656716418,0.0895522388059701,0.208955223880597,0.0895522388059701,0.0746268656716418,0.119402985074627,0.0895522388059701
"160",0.101449275362319,0.0869565217391304,0.072463768115942,0.072463768115942,0.072463768115942,0.159420289855072,0.0869565217391304,0.101449275362319,0.115942028985507,0.130434782608696
"161",0.126760563380282,0.154929577464789,0.0704225352112676,0.0845070422535211,0.0845070422535211,0.112676056338028,0.0985915492957746,0.0985915492957746,0.0985915492957746,0.0704225352112676
"162",0.111111111111111,0.166666666666667,0.111111111111111,0.0972222222222222,0.0833333333333333,0.0833333333333333,0.0972222222222222,0.0972222222222222,0.0833333333333333,0.0694444444444444
"163",0.0945945945945946,0.0945945945945946,0.121621621621622,0.135135135135135,0.0675675675675676,0.0810810810810811,0.108108108108108,0.121621621621622,0.0945945945945946,0.0810810810810811
